Simbolo;Probabilidade;
49;0.0036277817869750932;
150;0.0034912523648846327;
151;0.003920344834311794;
152;0.0034912523648846327;
153;0.003900840631156014;
154;0.003939849037467575;
155;0.003959353240623354;
156;0.0032181935207037118;
157;0.004115386865869595;
158;0.004154395272181155;
159;0.004076378459558035;
50;0.003861832224844454;
51;0.0037253028027539937;
52;0.0037448070059097737;
53;0.003881336428000234;
54;0.003939849037467575;
55;0.0037838154122213337;
56;0.0036862943964424333;
57;0.004076378459558035;
58;0.004056874256402255;
59;0.004115386865869595;
160;0.0033547229427941722;
161;0.0038033196153771137;
162;0.004154395272181155;
163;0.004798033976321898;
164;0.0038423280216886737;
165;0.004056874256402255;
166;0.004505470928985196;
167;0.003939849037467575;
168;0.0036667901932866532;
169;0.004193403678492715;
60;0.004037370053246474;
61;0.0037057985995982133;
62;0.003939849037467575;
63;0.0037448070059097737;
64;0.003900840631156014;
65;0.003978857443779135;
66;0.003861832224844454;
67;0.0038033196153771137;
68;0.003900840631156014;
69;0.0036862943964424333;
170;0.004563983538452537;
171;0.004817538179477677;
172;0.004134891069025375;
173;0.003939849037467575;
174;0.004173899475336935;
175;0.003978857443779135;
176;0.004076378459558035;
177;0.003998361646934914;
178;0.004095882662713815;
179;0.004602991944764097;
70;0.004017865850090695;
71;0.0035302607711961928;
72;0.0037838154122213337;
73;0.004212907881648496;
74;0.004115386865869595;
75;0.0036472859901308732;
76;0.0037057985995982133;
77;0.003978857443779135;
78;0.0037448070059097737;
79;0.004095882662713815;
180;0.004056874256402255;
181;0.003861832224844454;
182;0.004115386865869595;
183;0.0035692691775077528;
184;0.004485966725829417;
185;0.0037838154122213337;
186;0.004232412084804275;
187;0.004173899475336935;
188;0.0035497649743519728;
189;0.004115386865869595;
80;0.004212907881648496;
81;0.0036667901932866532;
82;0.003881336428000234;
83;0.003998361646934914;
84;0.004427454116362076;
85;0.004232412084804275;
86;0.004544479335296756;
87;0.0037253028027539937;
88;0.0038228238185328937;
89;0.004349437303738956;
190;0.0035692691775077528;
191;0.0037057985995982133;
192;0.0035887733806635328;
193;0.004368941506894736;
194;0.0037643112090655537;
195;0.0037057985995982133;
196;0.003920344834311794;
197;0.003296210333326832;
198;0.004017865850090695;
199;0.0037448070059097737;
90;0.004271420491115835;
91;0.0037253028027539937;
92;0.0037057985995982133;
93;0.004017865850090695;
94;0.0037643112090655537;
95;0.004368941506894736;
96;0.0035692691775077528;
97;0.0037838154122213337;
98;0.003939849037467575;
99;0.004056874256402255;
200;0.004017865850090695;
201;0.003900840631156014;
202;0.0036862943964424333;
203;0.004076378459558035;
204;0.004310428897427395;
205;0.003920344834311794;
206;0.004017865850090695;
207;0.0031986893175479317;
208;0.004056874256402255;
209;0.004446958319517856;
210;0.0036082775838193132;
211;0.004095882662713815;
212;0.0036472859901308732;
213;0.003861832224844454;
214;0.004232412084804275;
215;0.0037838154122213337;
216;0.0036472859901308732;
217;0.004271420491115835;
218;0.003900840631156014;
219;0.003939849037467575;
220;0.0036472859901308732;
100;0.004037370053246474;
221;0.003861832224844454;
101;0.003861832224844454;
222;0.004310428897427395;
102;0.004232412084804275;
223;0.0038033196153771137;
103;0.0035887733806635328;
224;0.003939849037467575;
104;0.003861832224844454;
225;0.0038228238185328937;
105;0.003939849037467575;
226;0.0035107565680404127;
106;0.003861832224844454;
227;0.003881336428000234;
107;0.0035302607711961928;
228;0.004095882662713815;
108;0.004212907881648496;
229;0.004017865850090695;
109;0.004407949913206296
