Simbolo;Probabilidade;
63;0.003127443315089914;
64;0.0020849622100599426;
65;0.00547302580140735;
66;0.0023455824863174357;
67;0.0036486838676048996;
68;0.003388063591347407;
69;0.005212405525149857;
170;0.007297367735209799;
171;0.004430544696377378;
172;0.0028668230388324213;
173;0.00547302580140735;
174;0.003127443315089914;
175;0.0026062027625749283;
176;0.0023455824863174357;
177;0.0020849622100599426;
178;0.003909304143862392;
179;0.001563721657544957;
70;0.006254886630179828;
71;0.005212405525149857;
72;0.004169924420119885;
73;0.007557988011467292;
74;0.007557988011467292;
75;0.003127443315089914;
76;0.003388063591347407;
77;0.005733646077664843;
78;0.005733646077664843;
79;0.004430544696377378;
180;0.003388063591347407;
181;0.006254886630179828;
182;0.0028668230388324213;
183;0.0028668230388324213;
184;0.0023455824863174357;
185;0.0026062027625749283;
186;0.0026062027625749283;
187;0.0020849622100599426;
188;0.0018243419338024498;
189;0.0049517852488923635;
80;0.003909304143862392;
81;0.006776127182694814;
82;0.007036747458952306;
83;0.0109460516028147;
84;0.005994266353922335;
85;0.007036747458952306;
86;0.00547302580140735;
87;0.0036486838676048996;
88;0.003909304143862392;
89;0.003388063591347407;
190;0.0023455824863174357;
191;0.0026062027625749283;
192;0.003127443315089914;
193;0.004169924420119885;
194;0.0036486838676048996;
195;0.003388063591347407;
196;0.0020849622100599426;
197;0.006254886630179828;
198;0.0049517852488923635;
199;0.004430544696377378;
90;0.005733646077664843;
91;0.001563721657544957;
92;0.003127443315089914;
93;0.0013031013812874641;
94;0.004691164972634871;
95;0.003388063591347407;
96;0.0023455824863174357;
97;0.003127443315089914;
98;0.003909304143862392;
99;0.003388063591347407;
200;0.0036486838676048996;
201;0.003388063591347407;
202;0.0018243419338024498;
203;0.0020849622100599426;
204;0.0020849622100599426;
205;0.003909304143862392;
206;0.0018243419338024498;
207;0.004169924420119885;
208;0.0026062027625749283;
209;0.0013031013812874641;
210;0.009382329945269743;
211;0.006254886630179828;
212;0.009382329945269743;
213;0.00547302580140735;
214;0.0036486838676048996;
215;0.0020849622100599426;
216;0.0020849622100599426;
217;0.001563721657544957;
218;0.0028668230388324213;
219;0.0013031013812874641;
220;0.0028668230388324213;
100;0.003127443315089914;
221;0.0049517852488923635;
101;0.0018243419338024498;
222;0.0020849622100599426;
102;0.0018243419338024498;
223;0.0018243419338024498;
103;0.0036486838676048996;
224;0.004691164972634871;
104;0.004169924420119885;
225;0.0026062027625749283;
105;0.00833984884023977;
226;0.0023455824863174357;
106;0.008600469116497263;
227;0.003388063591347407;
107;0.0020849622100599426;
228;0.0028668230388324213;
108;0.0018243419338024498;
229;0.0036486838676048996;
109;0.001563721657544957
